date,purchase_price,sale_price
2012-02-23,114.271978,96.24
2012-02-24,112.694774,96.42
2012-02-27,113.0144,96.51
2012-02-28,113.063159,96.21
2012-02-29,110.8239525,96.19
2012-03-01,109.3375249,95.76
2012-03-02,109.5354586,94.97
2012-03-05,108.3923077,94.81
2012-03-06,103.5424823,94.41
2012-03-07,104.1989924,94.33
2012-03-08,103.8778055,93.9
2012-03-09,103.8778055,93.45
2012-03-12,103.2723618,93.3
2012-03-13,105.998005,93.46
2012-03-14,107.3790708,93.62
2012-03-15,105.9856951,94.3
2012-03-16,105.9856951,93.97
2012-03-19,107.4291961,93.75
2012-03-20,107.9117061,93.93
2012-03-21,108.396401,93.53
2012-03-22,109.3762887,93.99
2012-03-23,109.2888334,93.86
2012-03-26,110.4251647,93.92
2012-03-27,111.8396846,93.93
2012-03-28,112.0899457,94.62
2012-03-29,110.7908953,94.77
2012-03-30,111.0232799,94.92
2012-04-02,111.4511383,95
2012-04-03,112.5131865,95.79
2012-04-04,112.3318247,96.31
2012-04-05,113.2451861,96.5
2012-04-09,110.1850515,96.29
2012-04-10,107.0837513,96.4
2012-04-11,107.1149059,96.93
2012-04-12,107.7929901,96.46
2012-04-13,107.4991289,96.35
2012-04-16,107.9125997,96.22
2012-04-17,109.8744207,96.09
2012-04-18,109.3873874,95.25
2012-04-19,109.3873874,95.21
2012-04-20,110.8908407,94.13
2012-04-23,106.146,94.17
2012-04-24,107.6445108,95.32
2012-04-25,107.6560585,95.13
2012-04-26,110.3729569,94.72
2012-04-27,109.6770186,94.02
2012-04-30,110.7536217,93.91
2012-05-02,113.4898396,94.2
2012-05-03,111.5236074,94.42
2012-05-04,111.2562334,93.86
2012-05-07,109.2464865,93.66
2012-05-08,110.6089005,93.5
2012-05-09,109.3141904,93.46
2012-05-10,110.8138082,93.27
2012-05-11,111.1151909,93.29
2012-05-14,110.6336551,92.66
2012-05-15,111.267107,92.88
2012-05-16,111.7660079,92.75
2012-05-17,112.3747036,92.58
2012-05-18,111.1793139,92.93
2012-05-21,109.0686567,92.61
2012-05-22,106.3234644,92.75
2012-05-23,105.4646449,92.6
2012-05-24,105.8071142,92.6
2012-05-25,105.5305611,92.9
2012-05-28,113.8897297,93.06
2012-05-29,114.527027,93.08
2012-05-30,109.5155602,93.01
2012-05-31,109.8660227,92.86
2012-06-01,107.0523108,92.28
2012-06-04,107.1059562,92.91
2012-06-05,106.6989075,92.59
2012-06-06,106.6061271,92.5
2012-06-08,104.8641371,92.5
2012-06-11,109.5867898,92.6
2012-06-12,110.6777273,93.12
2012-06-13,109.3650465,92.86
2012-06-14,109.3650465,92.73
2012-06-15,110.5844526,92.63
2012-06-18,116.2642105,92.85
2012-06-19,111.0301158,92.77
2012-06-20,108.0426228,92.69
2012-06-21,108.0426228,92.48
2012-06-22,107.5020305,92.48
2012-06-25,108.4025363,92.83
2012-06-26,110.2310695,93.1
2012-06-27,110.8301477,92.96
2012-06-28,112.0472482,92.82
2012-06-29,112.7074787,92.69
2012-07-02,111.2337662,92.39
2012-07-03,107.7546661,92.97
2012-07-04,107.6071066,92.57
2012-07-05,106.2522388,92.77
2012-07-06,105.357606,92.88
2012-07-10,109.6030414,92.07
2012-07-11,110.3454804,91.22
2012-07-12,109.6219608,92.35
2012-07-13,109.3621218,91.5
2012-07-16,108.3308655,91.72
2012-07-17,107.495054,90.93
2012-07-18,107.3642181,90.4
2012-07-19,104.85876,90.4
2012-07-20,105.4434457,89.69
2012-07-23,106.1366246,89.45
2012-07-24,106.9512324,89.49
2012-07-25,106.5906838,89.89
2012-07-26,109.0967305,89.8
2012-07-27,109.0967305,89.9
2012-07-30,108.3334195,89.83
2012-07-31,107.8040816,89.84
2012-08-01,107.4940491,89.2
2012-08-02,103.2178218,88.71
2012-08-03,102.5728938,89.26
2012-08-06,106.9928021,89.27
2012-08-07,104.7920489,90.03
2012-08-08,105.0030867,90.04
2012-08-09,105.252224,89.34
2012-08-10,105.1180131,89.28
2012-08-13,105.5704663,89.21
2012-08-14,105.0311125,89.32
2012-08-15,105.1009071,89.66
2012-08-16,104.577864,89.67
2012-08-17,104.8536697,89.98
2012-08-20,105.828673,89.98
2012-08-21,104.9812304,90.44
2012-08-22,105.1384855,90.84
2012-08-23,106.6427094,91.12
2012-08-24,106.4147718,91.61
2012-08-27,110.287995,92.16
2012-08-28,110.4915789,92.2
2012-08-29,110.9950879,92.66
2012-08-30,111.168254,92.77
2012-08-31,108.9650698,94.33
2012-09-03,107.6087629,94.93
2012-09-04,109.3718434,94.96
2012-09-05,107.7185771,95.34
2012-09-06,107.1036538,96.52
2012-09-10,107.1985447,96.18
2012-09-11,106.2719033,96.68
2012-09-12,106.2189906,96.64
2012-09-13,106.8824164,97.09
2012-09-14,106.651256,97.13
2012-09-17,105.4268354,96.6
2012-09-18,108.3508682,96.24
2012-09-19,108.6515128,96.03
2012-09-20,108.6216495,95.53
2012-09-21,108.7157242,95.84
2012-09-24,107.9474903,96.3
2012-09-25,108.2310432,96.09
2012-09-26,107.3764045,96.03
2012-09-27,104.8063555,96.05
2012-09-28,105.7668188,95.99
2012-10-01,105.2224801,95.96
2012-10-02,109.712783,95.97
2012-10-03,109.712783,96.07
2012-10-04,110.7991462,95.73
2012-10-05,113.468984,95.66
2012-10-08,112.3720302,95.41
2012-10-09,114.4585677,95.17
2012-10-10,114.9407609,95.48
2012-10-11,113.4896193,94.58
2012-10-15,111.924031,95.28
2012-10-16,108.8393686,95.26
2012-10-17,107.3649512,95.16
2012-10-18,107.6589966,95.03
2012-10-19,108.3331604,95.28
2012-10-22,107.2561856,95.28
2012-10-23,105.7400409,95.25
2012-10-24,107.8150685,96.17
2012-10-25,105.8962848,96.42
2012-10-26,103.0908269,96.27
2012-10-29,106.5191025,96.37
2012-10-30,109.1951802,96.67
2012-10-31,108.8358692,97.21
2012-11-01,109.8323171,97.28
2012-11-05,105.5222914,97.02
2012-11-06,109.3084863,97.42
2012-11-07,111.5677857,97.61
2012-11-08,111.5662339,97.79
2012-11-09,113.7315789,97.89
2012-11-12,116.0497464,98.08
2012-11-13,116.9271967,98.11
2012-11-14,119.2263904,98.21
2012-11-16,122.0494186,97.8
2012-11-19,119.8962173,98.2
2012-11-20,117.4778761,98.22
2012-11-21,113.0465406,97.27
2012-11-22,110.5363636,97.28
2012-11-23,110.2571429,97.42
2012-11-26,108.6281984,97.16
2012-11-27,113.2420213,97.12
2012-11-28,110.6595188,96.89
2012-11-29,111.6189474,96.89
2012-11-30,110.5986081,96.42
2012-12-03,108.9065668,96.51
2012-12-04,112.1090718,97.05
2012-12-05,112.7295039,97.31
2012-12-06,112.7295039,97.05
2012-12-07,112.2739726,96.55
2012-12-10,110.9764328,96.02
2012-12-11,109.2526634,96.05
2012-12-12,109.1520281,95.96
2012-12-13,108.9653536,95.45
2012-12-14,109.7877371,95.5
2012-12-17,109.8125132,95.7
2012-12-18,110.519685,95.08
2012-12-19,112.1036747,96.51
2012-12-20,111.8044872,96
2012-12-21,106.4780488,96.31
2012-12-26,108.5194737,96.79
2012-12-27,110.5042105,96.85
2012-12-28,113.4389189,96.74
2013-01-02,122.2474286,97.17
2013-01-03,119.3933333,97.73
2013-01-04,120.17,97.91
2013-01-07,119.7316667,97.88
2013-01-08,119.7316667,97.02
2013-01-09,114.3126316,97.58
2013-01-10,116.8427027,97.66
2013-01-11,113.6984211,97.6
2013-01-14,117.7064516,97.45
2013-01-15,117.4068045,97.38
2013-01-16,117.251896,97.61
2013-01-17,117.3795181,97.36
2013-01-18,117.4417582,97.31
2013-01-21,116.8600022,97.33
2013-01-22,118.6061761,97.38
2013-01-23,118.9453059,97.64
2013-01-24,118.7104488,97.73
2013-01-25,118.892934,97.5
2013-01-28,117.2091892,97.52
2013-01-29,114.9269181,97.58
2013-01-30,114.5510111,97.78
2013-01-31,113.3556439,97.73
2013-02-01,111.9850339,98.31
2013-02-04,108.8093568,98.29
2013-02-05,111.3295594,98.02
2013-02-06,111.3324742,97.67
2013-02-07,109.8816752,98.24
2013-02-08,109.1939586,98.4
2013-02-13,107.009748,98.23
2013-02-14,110.1661538,98.22
2013-02-15,111.9756932,98.02
2013-02-18,111.5166023,97.71
2013-02-19,112.2177817,97.92
2013-02-20,112.9885418,98.1
2013-02-21,112.2195567,98.38
2013-02-22,111.8765406,98.39
2013-02-25,111.1545098,98.27
2013-02-26,112.1476091,97.94
2013-02-27,111.4841169,97.95
2013-02-28,112.2754765,97.5
2013-03-01,112.6161394,97.46
2013-03-04,109.5318519,97.66
2013-03-05,110.151716,97.83
2013-03-06,110.6487154,97.94
2013-03-07,110.019802,98.26
2013-03-08,110.3985149,97.85
2013-03-11,109.299,97.87
2013-03-12,110.9359955,97.67
2013-03-13,109.5894574,98.02
2013-03-14,113.453241,98.11
2013-03-15,112.6518519,97.94
2013-03-18,111.4394531,98.08
2013-03-19,113.8455137,97.94
2013-03-20,113.7497532,97.96
2013-03-21,114.242123,98.36
2013-03-22,113.7709676,98.51
2013-03-25,116.499499,98.57
2013-03-26,116.973913,98.6
2013-03-27,117.1519182,99.19
2013-03-28,116.7452685,99.29
2013-04-01,116.7927273,99.23
2013-04-02,122.0254054,99.47
2013-04-03,116.5333676,99.5
2013-04-04,116.7590793,99.46
2013-04-05,116.7590793,99.59
2013-04-08,114.2286426,100.06
2013-04-09,118.1269036,99.57
2013-04-10,115.3789804,99.78
2013-04-11,112.6658566,99.79
2013-04-12,114.0982405,100.08
2013-04-15,114.2908648,100.11
2013-04-16,112.2564541,100.44
2013-04-17,115.6761434,100.27
2013-04-18,116.268642,100.6
2013-04-19,115.3895976,100.53
2013-04-22,116.8504487,100.5
2013-04-23,119.9525704,100.5
2013-04-24,120.791378,100.4
2013-04-25,123.8225526,100.16
2013-04-26,123.0262125,99.65
2013-04-29,120.4016398,99.49
2013-04-30,128.418927,99.27
2013-05-02,131.0560597,99.76
2013-05-03,131.161276,98.76
2013-05-06,128.2006579,97.77
2013-05-07,125.5631491,97.96
2013-05-08,126.0749072,98.44
2013-05-09,125.4660745,98.52
2013-05-10,125.3344392,97.99
2013-05-13,125.1206349,97.95
2013-05-14,125.8776824,97.72
2013-05-15,125.1453863,97.54
2013-05-16,126.7141304,97.48
2013-05-17,124.6755319,97.46
2013-05-20,124.4668421,97.37
2013-05-21,125.4816854,97.25
2013-05-22,125.8333333,97.23
2013-05-23,124.9733551,97.27
2013-05-24,123.8972051,97.31
2013-05-27,118.7593027,97.58
2013-05-28,117.2540148,98.14
2013-05-29,117.4306177,98.32
2013-05-31,116.1827371,98.28
2013-06-03,120.2426045,98
2013-06-04,121.74244,97.95
2013-06-05,122.8737462,98.14
2013-06-06,123.3975482,98.75
2013-06-07,123.3975482,98.8
2013-06-10,121.9052356,98.64
2013-06-11,123.0697601,98.74
2013-06-12,122.7676609,98.64
2013-06-13,122.9152276,98.72
2013-06-14,123.2528796,98.64
2013-06-17,123.8273684,98.85
2013-06-18,121.7891192,98.9
2013-06-19,118.2580645,99.15
2013-06-20,115.7392453,99.39
2013-06-21,115.8567024,99.4
2013-06-24,118.393985,99.41
2013-06-25,120.4306584,99.43
2013-06-26,121.8966668,99.88
2013-06-27,124.5678306,100.2
2013-06-28,126.6670213,100.48
2013-07-01,121.9986467,100.49
2013-07-02,122.2817605,100.74
2013-07-03,121.6684008,101.21
2013-07-04,121.1394567,101.72
2013-07-05,121.1394567,101.85
2013-07-08,120.8,102.39
2013-07-10,121.5246883,102.47
2013-07-11,121.5366584,102.81
2013-07-12,121.0802993,102.87
2013-07-15,120.3228046,103.39
2013-07-16,125.5552682,103.26
2013-07-17,128.8131833,103.16
2013-07-18,128.4516807,103.1
2013-07-19,129.9633816,103.01
2013-07-22,132.5348638,103.16
2013-07-23,134.1170726,103.15
2013-07-24,131.4224115,103.08
2013-07-25,130.4799269,102.95
2013-07-26,129.1375704,102.3
2013-07-29,126.4182281,102.13
2013-07-30,124.8399015,101.94
2013-07-31,123.2549618,102.05
2013-08-01,121.7819095,101.96
2013-08-02,121.9452734,101.68
2013-08-05,120.7859473,101.59
2013-08-06,121.5634636,101.44
2013-08-07,122.0862245,101
2013-08-08,124.0301308,101
2013-08-09,124.8156863,100.93
2013-08-12,125.5894737,101.17
2013-08-13,127.2207888,100.57
2013-08-14,127.2697594,100.44
2013-08-15,127.4277503,100.77
2013-08-16,127.1423995,100.78
2013-08-19,122.8041751,100.64
2013-08-20,123.0397157,100.75
2013-08-21,123.5008003,100.88
2013-08-22,123.6649972,101.29
2013-08-23,124.0181752,101.94
2013-08-26,124.3427954,101.56
2013-08-27,127.1621053,101.71
2013-08-28,126.6640625,102.38
2013-08-29,128.4915789,102.99
2013-08-30,125.2421741,103.48
2013-09-02,124.6005295,103.32
2013-09-03,126.8335084,103.98
2013-09-04,127.5062827,104.41
2013-09-05,128.8375165,105.07
2013-09-06,130.3288569,105.38
2013-09-09,129.1625304,105.74
2013-09-10,125.7629151,105.9
2013-09-11,126.2321053,106.38
2013-09-12,127.7047619,106.57
2013-09-13,128.9839317,106.73
2013-09-16,128.469628,106.78
2013-09-17,131.3327935,106.99
2013-09-18,131.0336306,107.59
2013-09-19,130.6838938,107.75
2013-09-20,130.2093061,108.22
2013-09-23,127.7887701,108.45
2013-09-24,130.0795388,108.82
2013-09-25,128.2879873,108.92
2013-09-26,128.2863962,109.02
2013-09-27,128.3895993,109.61
2013-09-30,129.7297297,110.21
2013-10-01,134.3515565,110.32
2013-10-02,134.3059211,110.43
2013-10-03,133.7347826,110.52
2013-10-04,133.9859611,110.51
2013-10-07,133.9859611,110.74
2013-10-08,134.5798365,110.8
2013-10-09,134.1982997,110.54
2013-10-10,138.8851064,109.7
2013-10-11,134.3829882,109.28
2013-10-14,135.0985236,109.05
2013-10-15,134.0353591,108.69
2013-10-16,133.6350157,108.52
2013-10-17,132.845186,108.12
2013-10-18,134.309465,108.09
2013-10-21,132.8174235,107.46
2013-10-22,133.211413,107.95
2013-10-23,132.6597181,108.18
2013-10-24,131.330527,107.47
2013-10-25,131.8916319,107.91
2013-10-28,131.4285714,107.9
2013-10-29,129.6251309,108.04
2013-10-30,134.4048649,107.86
2013-10-31,134.359869,107.75
2013-11-01,134.1522473,107.72
2013-11-04,134.7292013,107.7
2013-11-05,138.182967,108.17
2013-11-06,136.1740541,108.53
2013-11-07,130.0625166,108.55
2013-11-08,130.3257656,108.4
2013-11-11,127.4952482,108.35
2013-11-12,127.4952482,108.64
2013-11-13,128.6137203,108.63
2013-11-14,127.95625,108.59
2013-11-18,128.8590078,108.43
2013-11-19,129.1405263,108.25
2013-11-20,128.8189018,108.22
2013-11-21,128.6001676,108.19
2013-11-22,128.5027573,108.89
2013-11-25,129.2015625,108.93
2013-11-26,132.0392861,108.89
2013-11-27,132.1105713,109.04
2013-11-28,132.3693527,109.25
2013-11-29,133.0406375,109.59
2013-12-02,131.0172414,109.71
2013-12-03,135.2819152,110.06
2013-12-04,135.7540984,110.84
2013-12-05,136.1540984,110.9
2013-12-06,136.4655694,111.48
2013-12-09,138.690899,112.4
2013-12-10,132.735653,112.58
2013-12-11,132.8430279,112.88
2013-12-12,132.3203187,112.75
2013-12-13,134.0396825,112.79
2013-12-16,133.3488982,113.02
2013-12-17,138.6586341,113.57
2013-12-18,143.9110623,114.01
2013-12-19,143.6508372,114.04
2013-12-20,143.5207784,114.18
2013-12-23,144.1787599,114.39
2013-12-26,140.4272,114.55
2013-12-27,140.4272,114.79
2013-12-30,140.48,114.76
2014-01-02,136.2420779,114.85
2014-01-03,137.837234,115.01
2014-01-06,136.4857895,114.52
2014-01-07,136.4857895,114.75
2014-01-08,137.0794737,114.77
2014-01-09,138.2206349,114.58
2014-01-10,139.0705263,113.99
2014-01-13,142.212973,114.46
2014-01-14,141.9713514,113.96
2014-01-15,137.9257895,114.17
2014-01-16,137.4789474,114.63
2014-01-17,138.1341263,113.44
2014-01-20,137.6746032,112.64
2014-01-21,140.4185845,112.71
2014-01-22,142.6960542,112.94
2014-01-23,140.6003873,113.24
2014-01-24,141.7141926,113.96
2014-01-27,144.9963802,114.15
2014-01-28,145.3916667,114.24
2014-01-29,146.0898876,114.55
2014-01-30,147.4712446,115.04
2014-01-31,141.7155633,115.06
2014-02-03,141.5594595,115.07
2014-02-04,141.5594595,115.08
2014-02-05,142.5340541,115.49
2014-02-06,142.7156757,116.08
2014-02-07,139.0594737,116.37
2014-02-10,140.6425532,116.83
2014-02-11,139.4747368,117.5
2014-02-12,139.1542105,117.63
2014-02-13,140.0993149,117.76
2014-02-14,141.4748663,118.27
2014-02-17,139.3619048,119.22
2014-02-18,145.8918033,118.57
2014-02-19,145.7754098,118.27
2014-02-20,145.3018899,118.49
2014-02-21,146.7924016,119.28
2014-02-24,149.669589,119.4
2014-02-25,149.6144252,120.37
2014-02-26,149.8513639,120.41
2014-02-27,148.2451613,120.45
2014-02-28,148.2632432,120.43
2014-03-05,147.1645161,120.27
2014-03-06,148.4443231,120.57
2014-03-07,146.0967568,120.9
2014-03-10,146.0967568,121.08
2014-03-11,141.3663158,121.86
2014-03-12,141.7484244,123.7
2014-03-13,143.2354769,124.32
2014-03-14,143.2354769,124.39
2014-03-17,144.8369059,125.39
2014-03-18,151.4529606,125.78
2014-03-19,149.6636943,126.28
2014-03-20,150.6046154,126.69
2014-03-21,154.0445087,126.76
2014-03-24,154.0445087,127.77
2014-03-25,154.9803366,127.71
2014-03-26,159.0143617,127.35
2014-03-27,159.0143617,126.25
2014-03-28,161.0215285,125.42
2014-03-31,161.0215285,125.89
2014-04-01,162.7105048,125.07
2014-04-02,158.1512195,125.67
2014-04-03,154.931746,125.75
2014-04-04,154.9253968,125.31
2014-04-07,155.1129751,125.66
2014-04-08,158.6824916,124.86
2014-04-09,159.6117591,124.52
2014-04-10,165.1213816,124.52
2014-04-11,165.2471236,123.38
2014-04-14,165.2471236,123.47
2014-04-15,169.4901099,123.76
2014-04-16,162.8079365,124.01
2014-04-17,158.6914586,123.9
2014-04-22,157.4572353,124.41
2014-04-23,159.6715953,124.45
2014-04-24,158.7477162,124.17
2014-04-25,159.9860227,124.03
2014-04-28,159.9860227,123.84
2014-04-29,159.0218171,123.98
2014-04-30,160.4610201,123.97
2014-05-02,159.0931508,123.72
2014-05-05,159.0931508,123.62
2014-05-06,162.7658915,123.67
2014-05-07,165.6521053,123.68
2014-05-08,163.7305263,123.4
2014-05-09,163.05,122.54
2014-05-12,163.9328125,122.43
2014-05-13,162.8252211,123.05
2014-05-14,163.7485129,122.69
2014-05-15,159.4035,121.39
2014-05-16,165.0069829,121.64
2014-05-19,162.4202141,121.65
2014-05-20,162.2957659,121.51
2014-05-21,161.5672443,120.78
2014-05-22,162.997991,120.71
2014-05-23,163.0031104,120.12
2014-05-26,164.6656527,120.14
2014-05-27,164.5165422,120.32
2014-05-28,159.5425967,120.69
2014-05-29,159.5207234,120.79
2014-05-30,158.2068966,120.85
2014-06-02,159.6950192,120.15
2014-06-03,161.2067652,120.29
2014-06-04,163.0090544,120.54
2014-06-05,163.090853,121.5
2014-06-06,158.4338624,121.94
2014-06-09,157.1383695,121.86
2014-06-10,154.9959884,122.69
2014-06-11,154.7193202,122.25
2014-06-12,154.6353412,122.49
2014-06-13,154.7173469,122.26
2014-06-16,159.572173,122.05
2014-06-17,167.8816,122.56
2014-06-18,161.4792559,122.46
2014-06-20,160.6076915,122.03
2014-06-23,157.2746146,122.07
2014-06-24,157.1287281,122.01
2014-06-25,157.2695267,121.27
2014-06-26,163.7091757,121.18
2014-06-27,163.5581106,121.25
2014-06-30,158.6245996,121.14
2014-07-01,157.9862132,121.63
2014-07-02,156.0180451,121.11
2014-07-03,158.2381145,120.24
2014-07-04,156.958477,120.5
2014-07-07,158.0197871,119.87
2014-07-08,159.0885924,119.61
2014-07-10,159.4839679,118.94
2014-07-11,159.4589109,119
2014-07-14,161.2932331,119.14
2014-07-15,157.860704,119.2
2014-07-16,157.860704,119.1
2014-07-17,156.4460209,119.14
2014-07-18,155.5226933,119.12
2014-07-21,153.7894581,118.92
2014-07-22,153.1292079,119.07
2014-07-23,152.1944348,118.78
2014-07-24,150.6345562,118.4
2014-07-25,151.5960591,118.97
2014-07-28,150.5689655,119.02
2014-07-29,154.190892,118.85
2014-07-30,154.7035161,118.55
2014-07-31,156.1397796,118.65
2014-08-01,155.6060531,118.45
2014-08-04,155.6579727,119.68
2014-08-05,161.3170854,119.93
2014-08-06,160.6300035,119.71
2014-08-07,159.3325387,120.26
2014-08-08,162.1502565,120.95
2014-08-11,162.3284572,120.98
2014-08-12,162.9297527,121.64
2014-08-13,162.0245462,121.75
2014-08-14,163.6537867,122.96
2014-08-15,162.9018433,123.42
2014-08-18,162.1367127,124.38
2014-08-19,164.9820172,125.08
2014-08-20,163.3913445,125.06
2014-08-21,162.8760925,125.06
2014-08-22,161.9059851,124.91
2014-08-25,161.9984387,125.51
2014-08-26,157.872924,125.9
2014-08-27,159.6101616,127.17
2014-08-28,160.2531056,127.56
2014-08-29,158.893401,127.77
2014-09-01,156.5542718,128.03
2014-09-02,156.4352941,128.23
2014-09-03,156.4352941,129.16
2014-09-04,156.4352941,128.19
2014-09-05,155.7199632,128.76
2014-09-08,156.986381,128.75
2014-09-09,155.4013612,128.2
2014-09-10,156.4642336,128.36
2014-09-11,160.1848019,128.78
2014-09-12,161.3570579,128.74
2014-09-15,162.0333681,128.38
2014-09-16,163.1841394,128.53
2014-09-17,163.3653846,128.32
2014-09-18,163.8905058,128.53
2014-09-19,164.0475346,128.01
2014-09-22,163.2315869,128.2
2014-09-23,166.6630502,128.82
2014-09-24,167.2379221,128.72
2014-09-25,171.9835526,128.85
2014-09-26,171.0103586,129.02
2014-09-29,171.0613546,128.9
2014-09-30,169.7113054,129.2
2014-10-01,169.9483721,129.6
2014-10-02,169.8295394,130.22
2014-10-03,171.2888124,130.43
2014-10-06,170.6430609,130.16
2014-10-07,168.6857143,130.23
2014-10-08,168.6857143,130.87
2014-10-09,165.385374,131.81
2014-10-10,170.0669323,131.84
2014-10-13,171.5956724,132.03
2014-10-14,179.0203884,132.51
2014-10-15,179.0457481,132.56
2014-10-16,179.0457481,133.13
2014-10-17,177.8502674,133.72
2014-10-20,179.5793478,134.26
2014-10-21,177.6089785,135.2
2014-10-22,177.1851611,136.04
2014-10-23,175.4027188,136.53
2014-10-24,174.808247,137.49
2014-10-27,177.0499731,137.54
2014-10-28,185.3847839,138.27
2014-10-29,185.0544996,138.46
2014-10-30,185.386252,139.38
2014-10-31,185.5275489,140.18
2014-11-03,186.6722058,139.17
2014-11-04,183.9544951,140.39
2014-11-05,183.9544951,140.09
2014-11-06,186.2102664,140.56
2014-11-07,179.86,142.28
2014-11-10,178.8138462,142.78
2014-11-11,176.1493671,142.79
2014-11-12,179.4615,143.93
2014-11-13,179.4615,144.21
2014-11-14,179.4285,143.53
2014-11-17,177.885,143.83
2014-11-18,185.6328452,143.23
2014-11-19,185.4932008,143.76
2014-11-20,185.7473849,142.96
2014-11-21,185.7473849,143.55
2014-11-24,186.8002092,144.07
2014-11-25,194.5248281,144.97
2014-11-26,186.2267977,145.26
2014-11-27,186.1082514,145.48
2014-11-28,191.3715434,145.22
2014-12-01,192.5977564,144.15
2014-12-02,197.2330335,144.93
2014-12-03,204.7175299,145.01
2014-12-04,203.7572545,144.27
2014-12-05,202.8236476,143.74
2014-12-08,202.0944134,142.53
2014-12-09,205.2447116,142.87
2014-12-10,207.9567474,143.25
2014-12-11,210.950116,143.09
2014-12-12,210.950116,143
2014-12-15,210.950116,141.81
2014-12-16,205.8394286,141.75
2014-12-17,209.7956332,142.02
2014-12-18,210.8876054,140.99
2014-12-19,210.8876054,142.55
2014-12-22,211.0485059,142.53
2014-12-23,209.3912023,143.08
2014-12-26,206.8086957,143.29
2014-12-29,205.866087,143.02
2014-12-30,196.3834025,143.75
2015-01-02,189.0825397,144.62
2015-01-05,192.6209677,143.2
2015-01-06,204.0916667,142.95
2015-01-07,200.4632432,143.77
2015-01-08,200.4632432,143.1
2015-01-09,195.1262338,143.31
2015-01-12,193.7369231,143.5
2015-01-13,194.1461538,143.17
2015-01-14,193.1791283,142.25
2015-01-15,193.1791283,142.64
2015-01-16,201.212833,142.67
2015-01-19,198.3718085,142.28
2015-01-20,198.3718085,142.43
2015-01-21,202.8417324,142.66
2015-01-22,198.7588047,142.96
2015-01-23,195.5255937,142.92
2015-01-26,193.504888,142.68
2015-01-27,191.3954915,142.53
2015-01-28,187.0597299,143.21
2015-01-29,184.7385111,143.96
2015-01-30,189.1634183,143.43
2015-02-02,188.7633039,143.01
2015-02-03,195.8533733,142.45
2015-02-04,195.5035176,143.23
2015-02-05,196.5638745,143.66
2015-02-06,195.6192068,143.6
2015-02-09,201.3402219,143.14
2015-02-10,203.2911917,143.56
2015-02-11,210.0664312,143.15
2015-02-12,215.5574586,143.36
2015-02-13,213.6451192,143.25
2015-02-18,206.7050803,142.95
2015-02-19,206.8411765,143.23
2015-02-20,214.2233333,143.63
2015-02-23,214.2233333,143.78
2015-02-24,211.1365739,143.37
2015-02-25,210.5289918,143.52
2015-02-26,210.1612037,143.66
2015-02-27,210.6505516,144.38
2015-03-02,210.3293316,143.78
2015-03-03,209.417026,143.65
2015-03-04,209.6853814,144.12
2015-03-05,206.1669291,143.57
2015-03-06,200.451229,144.14
2015-03-09,202.5343064,144.51
2015-03-10,206.4263467,143.86
2015-03-11,205.981256,144.59
2015-03-12,208.5704082,145.09
2015-03-13,211.2566327,145.29
2015-03-16,213.1403491,144.86
2015-03-17,213.7003601,144.84
2015-03-18,213.1132935,145.07
2015-03-19,210.6907895,146.22
2015-03-20,210.9396451,145.55
2015-03-23,210.8311728,146.48
2015-03-24,208.9846529,146.5
2015-03-25,209.8937623,146.37
2015-03-26,211.1403553,146.78
2015-03-27,207.2076583,147.35
2015-03-30,208.1866995,147.55
2015-03-31,211.99041,147.61
2015-04-01,210.3766183,147.97
2015-04-02,209.9970421,148.39
2015-04-06,211.1314832,148.86
2015-04-07,207.6441624,149.72
2015-04-08,215.5688525,149.93
2015-04-09,218.7402886,149.17
2015-04-10,221.0887435,148.86
2015-04-13,222.1372253,149.54
2015-04-14,217.8648649,149.4
2015-04-15,214.8350295,149.53
2015-04-16,212.700468,149.94
2015-04-17,212.8420574,149.78
2015-04-20,213.8288197,150.65
2015-04-22,215.772555,149.1
2015-04-23,215.0919656,150.06
2015-04-24,219.0060443,150.36
2015-04-27,215.8457584,149.93
2015-04-28,218.4230829,149.65
2015-04-29,217.778125,148.79
2015-04-30,217.7276265,149.07
2015-05-04,219.6825645,149.04
2015-05-05,215.7276876,149.13
2015-05-06,218.7107143,149.01
2015-05-07,224.8661538,149.34
2015-05-08,216.8035176,148.92
2015-05-11,216.7053056,147.55
2015-05-12,215.8982844,149
2015-05-13,216.5916612,148.55
2015-05-14,217.0650452,149.15
2015-05-15,222.9994737,148.21
2015-05-18,218.9907692,147.15
2015-05-19,215.9720039,147.2
2015-05-20,217.8936958,146.53
2015-05-21,217.4288773,147.64
2015-05-22,215.2686387,147.15
2015-05-25,217.35738,146.87
2015-05-26,217.4691327,146.98
2015-05-27,215.4207368,146.54
2015-05-28,208.7414132,146.67
2015-05-29,211.4387001,146.48
2015-06-01,210.6922053,147.2
2015-06-02,208.6500222,147.29
2015-06-03,208.8768473,146.69
2015-06-05,210.0088705,147.59
2015-06-08,208.4354534,147.55
2015-06-09,209.9778946,146.97
2015-06-10,205.3414433,147.38
2015-06-11,205.3414433,147.86
2015-06-12,198.9341944,147.47
2015-06-15,197.6190252,147.7
2015-06-16,202.6593178,147.34
2015-06-17,203.8871785,146.35
2015-06-18,203.8871785,145.09
2015-06-19,205.0242649,145.27
2015-06-22,204.7127751,144.2
2015-06-23,206.4097928,144.99
